created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,filter_level,lang,timestamp_ms,user_id,user_id_str,user_screen_name,user_location,user_description,user_protected,user_verified,user_followers_count,user_friends_count,user_created_at,entities_screen_name,entities_name,entities_id,entities_id_str,extended_entities,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink
Tue Dec 08 12:55:07 +0000 2020,1336293228312580099,1336293228312580099,"RT @PremiumEnthu_: ✨UPDATED PREMIUM ENTHUSIASTS PRICELIST ✨

✨ Netflix Premium
1month
Shared- ₱70
Solo- ₱250

✨ Spotify Premium
1month- ₱35…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432107414,1308663063097212928,1308663063097212928,itsriego_,,"Main account: @KlareMo65794542 (restricted)
Back out Account: @itsriego_",False,False,163,280,Wed Sep 23 07:02:53 +0000 2020,PremiumEnthu_,Premium Enthusiasts,1282316322332798978,1282316322332798978,,,,,,
Tue Dec 08 12:55:07 +0000 2020,1336293229298212864,1336293229298212864,RT @3inchesofsnow: Netflix ทำให้เรากล้าดูหนังที่ไม่คิดจะไปดูในโรง และพอดูแล้วก็คิดว่าดีแล้วที่ตอนนั้นไม่ได้ดูในโรง,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,th,1607432107649,202218607,202218607,bbearhun,,me and my 9 boys🌈 94x6104 ✨ dear you who are my world my galaxy my universe my everything,False,False,389,1571,Wed Oct 13 15:20:04 +0000 2010,3inchesofsnow,3 Inches of Snow,25986919,25986919,,,,,,
Tue Dec 08 12:55:08 +0000 2020,1336293232594935808,1336293232594935808,"RT @angelriegoo: Affordable Premium Accounts ☀️

—netflix
—spotify
—viu premium
—iflix
—youtube premium
—hbo max
—lightroom presets
—gramma…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432108435,1314434338549764096,1314434338549764096,oxxyyjin,📍bangtan,"sparkling gem🐹 broke aff
📍gon freecss 
📍you can tag me dont worry☺
📍https://youtu.be/-5q5mZbe3V8",False,False,111,978,Fri Oct 09 05:15:51 +0000 2020,angelriegoo,Gel,2353786316,2353786316,,,,,,
Tue Dec 08 12:55:08 +0000 2020,1336293234549645314,1336293234549645314,"RT @LIKETOW0NDER: in 2020, we got a netflix documentary, a netflix concert film, an album and wonder residency performances. everyone say t…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432108901,3297803666,3297803666,maraistitches,,♉︎ | our future is hollow if all our tomorrows are in the past..•°*”˜ she/her | saw shawn&wdw,False,False,3776,446,Mon Jul 27 14:07:40 +0000 2015,LIKETOW0NDER,ًvee • look up at the stars stan,962996567874600960,962996567874600960,,,,,,
Tue Dec 08 12:55:09 +0000 2020,1336293234985857026,1336293234985857026,"RT @NoorBinLadin: Catching up after being offline for a couple of days. 

KUDOS on finding this @SomeBitchIKnow2 - incredible work

HBO doc…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,True,low,en,1607432109005,48341114,48341114,ssl57,USA,President Trump 👉🏻Amo 3:7 - “For the Lord GOD does nothing without revealing his secret to his servants the prophets”,False,False,4387,4990,Thu Jun 18 12:59:41 +0000 2009,NoorBinLadin,Noor Bin Ladin,210869563,210869563,,,1.3360537269399347e+18,1336053726939934720,1336053726939934720,
Tue Dec 08 12:55:09 +0000 2020,1336293234985857026,1336293234985857026,"RT @NoorBinLadin: Catching up after being offline for a couple of days. 

KUDOS on finding this @SomeBitchIKnow2 - incredible work

HBO doc…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,True,low,en,1607432109005,48341114,48341114,ssl57,USA,President Trump 👉🏻Amo 3:7 - “For the Lord GOD does nothing without revealing his secret to his servants the prophets”,False,False,4387,4990,Thu Jun 18 12:59:41 +0000 2009,SomeBitchIKnow2,L 🤺,1335016762207821824,1335016762207821824,,,1.3360537269399347e+18,1336053726939934720,1336053726939934720,
Tue Dec 08 12:55:09 +0000 2020,1336293238676705282,1336293238676705282,"RT @Grace_theysay: Petition to bring HARSHAD CHOPDA in a Netflix series 😤😤
#HarshadChopda","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432109885,1071119898233978882,1071119898233978882,paruln0505,India,Just for Harshad Chopda and Sushant Singh Rajput. Others can wait.,False,False,353,111,Fri Dec 07 19:10:58 +0000 2018,Grace_theysay,✨,1051708535531339776,1051708535531339776,,,,,,
Tue Dec 08 12:55:09 +0000 2020,1336293238781579265,1336293238781579265,"RT @iwgp_anime: AT-Xにて第十話をご視聴いただき有難うございました

この後は24:15～Amazon Prime Videoにて地上波先行配信がスタート⚡

地上波では24:30～TOKYO MXにて放送スタートです！📺

#IWGPアニメ https://…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,ja,1607432109910,850908901335646208,850908901335646208,xxbrkidUzHJ0VJ4,,成人済。声優さん・🐻アニメ・ゲーム好き🐇　A3!🍁🍳伏見臣🐻推し。アイナナTRIGGER十龍之介推し🐉音楽家・椎名林檎🍎東京事変。音楽はジャンル問わず雑食。,False,False,89,466,Sun Apr 09 03:11:05 +0000 2017,iwgp_anime,【公式】TVアニメ「池袋ウエストゲートパーク」好評放送中！,1161475197855252482,1161475197855252482,,,,,,
Tue Dec 08 12:55:10 +0000 2020,1336293240589398016,1336293240589398016,RT @gabrielasfs_: EMICIDA NA NETFLIX! 💛🌿 #EmicidaAmarEloDoc https://t.co/CBOrE9ascq,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432110341,1018641540762173445,1018641540762173445,piscesarunivers,"São Luís, Brasil","fofoqueira não, interessada no estudo da vida privada do meu próximo, pra avaliar situações corriqueiras


 {ela/dela}",False,False,449,430,Sun Jul 15 23:40:43 +0000 2018,gabrielasfs_,Gabriela Ferraz,67528321,67528321,,False,,,,
Tue Dec 08 12:55:10 +0000 2020,1336293241918877701,1336293241918877701,"RT @alwaysbokchuu: 💌 ₱20 GCASH 

♡ follow @PremiumEnthu_
♡ like &amp; rt main + this 
♡ blue or grey?

Ends in 30 minutes!","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,True,low,en,1607432110658,1335763658391965697,1335763658391965697,hahatite456,gcash # 09491657057,ako to si @hahatite123,False,False,10,391,Mon Dec 07 01:50:59 +0000 2020,alwaysbokchuu,chubs ♡,1279717389530087427,1279717389530087427,,,1.2863479120380273e+18,1286347912038027270,1286347912038027270,
Tue Dec 08 12:55:10 +0000 2020,1336293241918877701,1336293241918877701,"RT @alwaysbokchuu: 💌 ₱20 GCASH 

♡ follow @PremiumEnthu_
♡ like &amp; rt main + this 
♡ blue or grey?

Ends in 30 minutes!","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,True,low,en,1607432110658,1335763658391965697,1335763658391965697,hahatite456,gcash # 09491657057,ako to si @hahatite123,False,False,10,391,Mon Dec 07 01:50:59 +0000 2020,PremiumEnthu_,Premium Enthusiasts,1282316322332798978,1282316322332798978,,,1.2863479120380273e+18,1286347912038027270,1286347912038027270,
Tue Dec 08 12:55:10 +0000 2020,1336293242128625665,1336293242128625665,"RT @emmantoman: MY TOP 10 BEST FILIPINO 
FILMS OF 2019

1. Metamorphosis
2. Quezon’s Game
3. Isa Pa With Feelings |♦️ Dec 25
4. Hello, Love…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,en,1607432110708,2882824346,2882824346,BLThaiWorldwide,Thailand,"all the love for the BOYS LOVE genre | MewGulf, PoddKhao, EarthMix, MaxTul | follow us for more updates! ❤️",False,False,1162,1225,Thu Oct 30 02:52:39 +0000 2014,emmantoman,ej / Cherry Magic! 🧙,422535619,422535619,,,,,,
Tue Dec 08 12:55:10 +0000 2020,1336293242825039873,1336293242825039873,RT @Crf81Sarah: Acho tóxico o jeito que a Disney+ demora pra lançar minha série do Percy Jackson,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,pt,1607432110874,1300471586227707909,1300471586227707909,iip181,,"2001, existindo",False,False,84,139,Mon Aug 31 16:32:58 +0000 2020,Crf81Sarah,Sarah,1241482731042856960,1241482731042856960,,,,,,
Tue Dec 08 12:55:10 +0000 2020,1336293243097649154,1336293243097649154,RT @okleeytin: Obrigado Leandro Hassum e Netflix por me fazer chorar em um filme de comédia natalina https://t.co/aSj3ePBhhz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,pt,1607432110939,760270593942052865,760270593942052865,lilicrvg04,Célio Moura 💛 ,,False,False,357,236,Tue Aug 02 00:26:49 +0000 2016,okleeytin,kreyto,96994717,96994717,,False,,,,
Tue Dec 08 12:55:12 +0000 2020,1336293247707049986,1336293247707049986,RT @3inchesofsnow: Netflix ทำให้เรากล้าดูหนังที่ไม่คิดจะไปดูในโรง และพอดูแล้วก็คิดว่าดีแล้วที่ตอนนั้นไม่ได้ดูในโรง,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,th,1607432112038,2920258904,2920258904,skrrrlikesikk,,เป็นแฟนกับแรปเปอร์ทั่วโลก . Stans for AOMG | H1GHR Music,False,False,113,331,Sat Dec 06 05:30:03 +0000 2014,3inchesofsnow,3 Inches of Snow,25986919,25986919,,,,,,
Tue Dec 08 12:55:12 +0000 2020,1336293249657548802,1336293249657548802,RT @gabrielasfs_: EMICIDA NA NETFLIX! 💛🌿 #EmicidaAmarEloDoc https://t.co/CBOrE9ascq,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,,,,,False,low,en,1607432112503,266121799,266121799,julinhaapinto,"Soledade, Brasil","“Amo minha raça, luto pela cor. O que quer que eu faça, é por nós! Por amor!” ✊🏾",False,False,494,479,Mon Mar 14 18:04:56 +0000 2011,gabrielasfs_,Gabriela Ferraz,67528321,67528321,,False,,,,
Tue Dec 08 12:55:12 +0000 2020,1336293249921642497,1336293249921642497,"RT @alwaysbokchuu: 💌 ₱20 GCASH 

♡ follow @PremiumEnthu_
♡ like &amp; rt main + this 
♡ blue or grey?

Ends in 30 minutes! https://t.co/g21WyJW…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,,,,,True,low,en,1607432112566,1279760109430697985,1279760109430697985,foryouminnie_,♡,,False,False,159,2515,Sun Jul 05 12:52:48 +0000 2020,alwaysbokchuu,chubs ♡,1279717389530087427,1279717389530087427,,,1.2863479120380273e+18,1286347912038027270,1286347912038027270,
Tue Dec 08 12:55:12 +0000 2020,1336293249921642497,1336293249921642497,"RT @alwaysbokchuu: 💌 ₱20 GCASH 

♡ follow @PremiumEnthu_
♡ like &amp; rt main + this 
♡ blue or grey?

Ends in 30 minutes! https://t.co/g21WyJW…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,,,,,True,low,en,1607432112566,1279760109430697985,1279760109430697985,foryouminnie_,♡,,False,False,159,2515,Sun Jul 05 12:52:48 +0000 2020,PremiumEnthu_,Premium Enthusiasts,1282316322332798978,1282316322332798978,,,1.2863479120380273e+18,1286347912038027270,1286347912038027270,
Tue Dec 08 12:55:13 +0000 2020,1336293251771297792,1336293251771297792,RT @mydaotown: เข้าNetflix กดดูเรื่องละ4-5นาทีแล้วก็ออก น่าเบื่อไปหมด 😑,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,th,1607432113007,2814616741,2814616741,babypetitt,"Bangkok, Thailand",⚡️🌪,False,False,452,371,Wed Sep 17 09:20:04 +0000 2014,mydaotown,ดาวดาวดาว 🐍,2975077166,2975077166,,,,,,
Tue Dec 08 12:55:13 +0000 2020,1336293252912173057,1336293252912173057,RT @yudsass21: ใครไม่เคยดู100 days my prince ต้องลองสัมผัสประสบการณ์ออฮ่อของเจ้าวอนดึกนะคะ ส่วนใครที่ติดใจพี่ซอนโฮในStart-Upเรื่องนี้พี่ซอน…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,th,1607432113279,3145873136,3145873136,panengmanpu,,,False,False,42,211,Thu Apr 09 08:53:25 +0000 2015,yudsass21,J̶K̶°,873843865282686977,873843865282686977,,,,,,
Tue Dec 08 12:55:15 +0000 2020,1336293260419973122,1336293260419973122,RT @ratuteragung: Puteri Gunung Ledang is on Netflix. Some of my friends have watched it for the first time and insist that it's a garbage…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432115069,49196301,49196301,BawangByte,TakBolehLand,"Neutral Good. #LenovoIN(sider),
Team Manager @MalaysiaOWWC 2019 (RIP)",False,False,3164,1981,Sun Jun 21 02:10:28 +0000 2009,ratuteragung,"Netusha ""Pitot"" Naidu",219260142,219260142,,,,,,
Tue Dec 08 12:55:15 +0000 2020,1336293263230328837,1336293263230328837,RT @arisandyyyy: « salut stp c'est quoi le mdp netflix pcq tu l'as changé » MDRRR parasite.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,fr,1607432115739,1184015872509333505,1184015872509333505,__maxx7_,,👻 : maxdu3145 - Rien n’est hasard. - Insta : __maxx7_,False,False,27,123,Tue Oct 15 07:59:26 +0000 2019,arisandyyyy,ari 🌞,1047776670327996416,1047776670327996416,,,,,,
Tue Dec 08 12:55:16 +0000 2020,1336293264819798019,1336293264819798019,"RT @ryeprems: ♡ BER MONTH SALE!
-UPDATED PRICELIST

NETFLIX@80
SPOTIFY@30
also available
EDUCATIONAL ACCOUNTS
-scribd
-coursehero
-chegg
-s…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432116118,1331384990924304384,1331384990924304384,chrisjeypickaw,,picc me | 09207015965,False,False,120,1261,Tue Nov 24 23:51:41 +0000 2020,ryeprems,OPEN-Legit Premiums-EDUCATIONAL-NETFLIX-SPOTIFY@30,1307340320271597568,1307340320271597568,,,,,,
Tue Dec 08 12:55:16 +0000 2020,1336293264631025670,1336293264631025670,"RT @alwaysbokchuu: 💌 ₱20 GCASH 

♡ follow @PremiumEnthu_
♡ like &amp; rt main + this 
♡ blue or grey?

Ends in 30 minutes!","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,True,low,en,1607432116073,1271836583944019969,1271836583944019969,_lilijam,s/her | carrd 👉🏻,RS1 WHEN? || @celinedelisa,False,False,3337,2772,Sat Jun 13 16:07:43 +0000 2020,alwaysbokchuu,chubs ♡,1279717389530087427,1279717389530087427,,,1.2863479120380273e+18,1286347912038027270,1286347912038027270,
Tue Dec 08 12:55:16 +0000 2020,1336293264631025670,1336293264631025670,"RT @alwaysbokchuu: 💌 ₱20 GCASH 

♡ follow @PremiumEnthu_
♡ like &amp; rt main + this 
♡ blue or grey?

Ends in 30 minutes!","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,True,low,en,1607432116073,1271836583944019969,1271836583944019969,_lilijam,s/her | carrd 👉🏻,RS1 WHEN? || @celinedelisa,False,False,3337,2772,Sat Jun 13 16:07:43 +0000 2020,PremiumEnthu_,Premium Enthusiasts,1282316322332798978,1282316322332798978,,,1.2863479120380273e+18,1286347912038027270,1286347912038027270,
Tue Dec 08 12:55:16 +0000 2020,1336293265985900550,1336293265985900550,"RT @NetflixIT: L’evento comico che non dimenticherete, nell'anno che nessuno vuole ricordare. Death to 2020 - dai creatori di Black Mirror…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,it,1607432116396,1336291975855812608,1336291975855812608,fabiavalenti,,A volte ho bisogno di dolcezza,False,False,0,1,Tue Dec 08 12:50:16 +0000 2020,NetflixIT,Netflix Italia,3310238405,3310238405,,,,,,
Tue Dec 08 12:55:16 +0000 2020,1336293266015150083,1336293266015150083,"RT @trsrprems: hi to my filo moots !! i'm selling cheap premium accounts (spotify, netflix, youtube, viu, etc.) please check the pics below…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,,,,,False,low,en,1607432116403,1268107720818712576,1268107720818712576,rigueljamesona,,RPh in the making 💊,False,False,2278,2301,Wed Jun 03 09:10:25 +0000 2020,trsrprems,SELLING PREMIUM ACCOUNTS,1336218788476329984,1336218788476329984,,,,,,
